7 0 1 4644.92 37122.4 0 8427.81 136 214 1500 false
7 1 2 4908.75 39306.7 0 8427.81 16 5 1500 false
7 2 3 4785 38258.2 0 8427.81 56 71 1500 false
7 3 4 4667.5 37248.3 0 8427.81 163 284 1500 false
7 4 5 4650 37288.1 0 8427.81 153 282 1500 false
7 5 6 4790 38323.7 0 8427.81 49 60 1500 false
7 6 7 4866.25 38944.3 0 8427.81 116 160 1500 false
7 7 8 4715 37725.8 0 8427.81 106 178 1500 false
7 8 9 4656.25 37228.4 0 8427.81 43 54 1500 false
7 9 10 4693.75 37562.2 0 8427.81 37 31 1500 false
